Fecha;Fondo;n;Peso;Var_porc;Actualizacion;porc_1_5;porc_2_5
13/9/2023;MEGATRENDS;42;99.66;-0.117;;
13/9/2023;NEWENERGY;44;95.96;-0.663;;
13/9/2023;SANIDAD;52;93.85;-0.312;;
13/9/2023;SECTORINMOBILIARIO;44;93.62;-0.528;;
13/9/2023;SMALLCAPS;62;89.47;-0.145;;
13/9/2023;TECNOLOGICO;41;95.36;0.203;;
13/9/2023;ZVIX;1;10;-0.527;;
13/9/2023;ZVSTOXX;3;30;-1.309;;
13/9/2023;ZVXN;1;10;-0.593;;
14/9/2023;ALPHA;27;81.72;0.004750869;;
14/9/2023;BESTIDEAS;8;78.76;0.00773269;;
14/9/2023;BOLSAESPANA;31;94.31;0.013473266;;
14/9/2023;BOLSAEUROPA;58;84.68;0.011736303;;
14/9/2023;BOLSAINTERNACIONAL;57;85.76;0.007364818;;
14/9/2023;BOLSAUSA;69;91.13;0.007181701;;
14/9/2023;DIVIDENDO;45;94.85;0.011542001;;
14/9/2023;FINANCIERO;39;89.1;0.011595961;;
14/9/2023;GLOBAL;47;90.49;0.00636465;;
14/9/2023;JAPON;47;87.38;0.011878012;;
14/9/2023;MEGATRENDS;42;99.66;0.009510642;;
14/9/2023;NEWENERGY;44;95.96;0.022379386;;
14/9/2023;SANIDAD;52;93.85;0.006880998;;
14/9/2023;SECTORINMOBILIARIO;44;93.62;0.017859871;;
14/9/2023;SMALLCAPS;62;89.47;0.009479652;;
14/9/2023;TECNOLOGICO;41;95.36;0.006533634;;
14/9/2023;ZVIX;1;10;-0.004896142;;
14/9/2023;ZVSTOXX;3;30;-0.021480212;;
14/9/2023;ZVXN;1;10;-0.004537908;;
15/9/2023;ALPHA;27;81.72;0.292;;
15/9/2023;BESTIDEAS;31;78.76;-0.114;;
15/9/2023;BOLSAESPANA;31;94.31;-0.323;;
15/9/2023;BOLSAEUROPA;58;84.68;0.268;;
15/9/2023;BOLSAINTERNACIONAL;57;85.76;-0.597;;
15/9/2023;BOLSAUSA;70;91.13;-1.165;;
15/9/2023;DIVIDENDO;45;94.85;-0.178;;
15/9/2023;FINANCIERO;39;89.1;0.016;;
15/9/2023;GLOBAL;47;90.49;-0.767;;
15/9/2023;JAPON;47;87.38;0.981;;
15/9/2023;MEGATRENDS;42;99.66;-0.248;;
15/9/2023;NEWENERGY;44;95.96;-0.27;;
15/9/2023;SANIDAD;52;93.85;-0.319;;
15/9/2023;SECTORINMOBILIARIO;44;93.62;-0.126;;
15/9/2023;SMALLCAPS;62;89.47;-0.15;;
15/9/2023;TECNOLOGICO;41;95.36;-1.406;;
15/9/2023;ZVIX;1;10;0.757;;
15/9/2023;ZVSTOXX;3;30;2.374;;
15/9/2023;ZVXN;1;10;0.835;;
18/9/2023;ALPHA;27;81.72;-0.766;;
18/9/2023;BESTIDEAS;31;78.76;-0.219;;
18/9/2023;BOLSAESPANA;31;94.31;-0.515;;
18/9/2023;BOLSAEUROPA;58;84.68;-0.752;;
18/9/2023;BOLSAINTERNACIONAL;57;85.76;-0.129;;
18/9/2023;BOLSAUSA;70;91.13;0.183;;
18/9/2023;DIVIDENDO;45;94.85;-0.448;;
18/9/2023;FINANCIERO;39;89.1;-0.77;;
18/9/2023;GLOBAL;47;90.49;-0.135;;
18/9/2023;JAPON;47;87.38;0.981;;
18/9/2023;MEGATRENDS;42;99.66;-0.84;;
18/9/2023;NEWENERGY;44;95.96;-1.028;;
18/9/2023;SANIDAD;52;93.85;-0.567;;
18/9/2023;SECTORINMOBILIARIO;44;93.62;-0.833;;
18/9/2023;SMALLCAPS;62;89.47;-0.878;;
18/9/2023;TECNOLOGICO;41;95.36;0.033;;
18/9/2023;ZVIX;1;10;0.203;;
18/9/2023;ZVSTOXX;3;30;0.922;;
18/9/2023;ZVXN;1;10;0.187;;
19/9/2023;ALPHA;27;81.72;0.21;;
19/9/2023;BESTIDEAS;31;78.76;0.14;;
19/9/2023;BOLSAESPANA;31;94.31;0.53;;
19/9/2023;BOLSAEUROPA;58;84.68;-0.167;;
19/9/2023;BOLSAINTERNACIONAL;57;85.76;-0.213;;
19/9/2023;BOLSAUSA;70;91.13;-0.262;;
19/9/2023;DIVIDENDO;45;94.85;0.29;;
19/9/2023;FINANCIERO;39;89.1;0.209;;
19/9/2023;GLOBAL;47;90.49;-0.357;;
19/9/2023;JAPON;47;87.38;-0.888;;
19/9/2023;MEGATRENDS;42;99.66;-0.69;;
19/9/2023;NEWENERGY;44;95.96;0.11;;
19/9/2023;SANIDAD;52;93.85;-0.332;;
19/9/2023;SECTORINMOBILIARIO;44;93.62;-0.261;;
19/9/2023;SMALLCAPS;62;89.47;-0.056;;
19/9/2023;TECNOLOGICO;41;95.36;-0.053;;
19/9/2023;ZVIX;1;10;0.093;;
19/9/2023;ZVSTOXX;3;30;0.499;;
19/9/2023;ZVXN;1;10;0.137;;
20/9/2023;ALPHA;1;4.73;-0.027;;
20/9/2023;BESTIDEAS;1;1;-0.004;;
20/9/2023;BOLSAESPANA;31;93.67;0.709;;
20/9/2023;BOLSAEUROPA;58;84.83;0.853;;
20/9/2023;BOLSAINTERNACIONAL;57;85.82;-0.31;;
20/9/2023;BOLSAUSA;70;90.76;-1.036;;
20/9/2023;DIVIDENDO;45;94.81;0.27;;
20/9/2023;FINANCIERO;39;90.85;0.027;;
20/9/2023;GLOBAL;47;91.16;-0.535;;
20/9/2023;JAPON;47;88.53;-0.569;;
20/9/2023;MEGATRENDS;42;99.99;0.299;;
20/9/2023;NEWENERGY;44;95.98;0.461;;
20/9/2023;SANIDAD;52;94.13;0.43;;
20/9/2023;SECTORINMOBILIARIO;44;93.6;0.604;;
20/9/2023;SMALLCAPS;63;89;0.775;;
20/9/2023;TECNOLOGICO;41;95.75;-1.156;;
20/9/2023;ZVIX;1;10;0.482;;
20/9/2023;ZVSTOXX;3;30;1.125;;
20/9/2023;ZVXN;1;10;0.484;;
21/9/2023;ALPHA;1;4.73;-0.138;;
21/9/2023;BESTIDEAS;1;1;-0.016;;
21/9/2023;BOLSAESPANA;31;93.67;-0.67;;
21/9/2023;BOLSAEUROPA;58;84.83;-0.953;;
21/9/2023;BOLSAINTERNACIONAL;57;85.82;-1.108;;
21/9/2023;BOLSAUSA;70;90.76;-1.4;;
21/9/2023;DIVIDENDO;45;94.81;-0.849;;
21/9/2023;FINANCIERO;39;90.85;-0.948;;
21/9/2023;GLOBAL;47;91.16;-1.673;;
21/9/2023;JAPON;47;88.53;-1.245;;
21/9/2023;MEGATRENDS;42;99.99;-1.499;;
21/9/2023;NEWENERGY;44;95.98;-1.809;;
21/9/2023;SANIDAD;52;94.13;-1.106;;
21/9/2023;SECTORINMOBILIARIO;44;93.6;-2.121;;
21/9/2023;SMALLCAPS;63;89;-0.887;;
21/9/2023;TECNOLOGICO;41;95.75;-1.655;;
21/9/2023;ZVIX;1;10;1.44;;
21/9/2023;ZVSTOXX;3;30;3.465;;
21/9/2023;ZVXN;1;10;0.953;;
22/9/2023;ALPHA;1;4.73;-0.031;;
22/9/2023;BESTIDEAS;1;1;0.026;;
22/9/2023;BOLSAESPANA;31;93.67;-0.376;;
22/9/2023;BOLSAEUROPA;58;84.83;-0.335;;
22/9/2023;BOLSAINTERNACIONAL;57;85.82;-0.269;;
22/9/2023;BOLSAUSA;70;90.76;-0.056;;
22/9/2023;DIVIDENDO;45;94.81;-0.35;;
22/9/2023;FINANCIERO;39;90.85;-0.901;;
22/9/2023;GLOBAL;47;91.16;0.216;;
22/9/2023;JAPON;47;88.53;-0.535;;
22/9/2023;MEGATRENDS;42;99.99;-0.263;;
22/9/2023;NEWENERGY;44;95.98;-0.984;;
22/9/2023;SANIDAD;52;94.13;-0.324;;
22/9/2023;SECTORINMOBILIARIO;44;93.6;-0.52;;
22/9/2023;SMALLCAPS;63;89;-0.197;;
22/9/2023;TECNOLOGICO;41;95.75;0.147;;
22/9/2023;ZVIX;1;10;-0.194;;
22/9/2023;ZVSTOXX;3;30;-0.61;;
22/9/2023;ZVXN;1;10;-0.209;;
25/9/2023;ALPHA;1;4.73;-0.093;;
25/9/2023;BESTIDEAS;1;1;-0.003;;
25/9/2023;BOLSAESPANA;31;93.67;-0.989;;
25/9/2023;BOLSAEUROPA;58;84.83;-0.669;;
25/9/2023;BOLSAINTERNACIONAL;57;85.82;-0.176;;
25/9/2023;BOLSAUSA;70;90.76;0.263;;
25/9/2023;DIVIDENDO;45;94.81;-0.558;;
25/9/2023;FINANCIERO;39;90.85;-0.351;;
25/9/2023;GLOBAL;47;91.16;-0.436;;
25/9/2023;JAPON;47;88.53;0.882;;
25/9/2023;MEGATRENDS;42;99.99;-0.557;;
25/9/2023;NEWENERGY;44;95.98;-1.025;;
25/9/2023;SANIDAD;52;94.13;0.082;;
25/9/2023;SECTORINMOBILIARIO;44;93.6;-0.631;;
25/9/2023;SMALLCAPS;63;89;-0.899;;
25/9/2023;TECNOLOGICO;41;95.75;0.158;;
25/9/2023;ZVIX;1;10;-0.174;;
25/9/2023;ZVSTOXX;3;30;-1.097;;
25/9/2023;ZVXN;1;10;-0.164;;
26/9/2023;ALPHA;1;4.73;-0.029;;
26/9/2023;BESTIDEAS;1;1;-0.011;;
26/9/2023;BOLSAESPANA;31;93.67;-0.201;;
26/9/2023;BOLSAEUROPA;58;84.83;-0.601;;
26/9/2023;BOLSAINTERNACIONAL;57;85.82;-1.054;;
26/9/2023;BOLSAUSA;70;90.76;-1.478;;
26/9/2023;DIVIDENDO;45;94.81;-0.528;;
26/9/2023;FINANCIERO;39;90.85;-0.64;;
26/9/2023;GLOBAL;47;91.16;-1.312;;
26/9/2023;JAPON;47;88.53;-1.067;;
26/9/2023;MEGATRENDS;42;99.99;-1.476;;
26/9/2023;NEWENERGY;44;95.98;-1.08;;
26/9/2023;SANIDAD;52;94.13;-0.366;;
26/9/2023;SECTORINMOBILIARIO;44;93.6;-0.989;;
26/9/2023;SMALLCAPS;63;89;-0.9;;
26/9/2023;TECNOLOGICO;41;95.75;-1.531;;
26/9/2023;ZVIX;1;10;1.296;;
26/9/2023;ZVSTOXX;3;30;3.971;;
26/9/2023;ZVXN;1;10;0.628;;
27/9/2023;ALPHA;1;4.73;0.032;;
27/9/2023;BESTIDEAS;1;1;0.001;;
27/9/2023;BOLSAESPANA;31;93.67;-0.189;;
27/9/2023;BOLSAEUROPA;58;84.83;-0.224;;
27/9/2023;BOLSAINTERNACIONAL;57;85.82;-0.094;;
27/9/2023;BOLSAUSA;70;90.76;-0.136;;
27/9/2023;DIVIDENDO;45;94.81;-0.707;;
27/9/2023;FINANCIERO;39;90.85;-0.462;;
27/9/2023;GLOBAL;47;91.16;-0.266;;
27/9/2023;JAPON;47;88.53;0.162;;
27/9/2023;MEGATRENDS;42;99.99;-0.044;;
27/9/2023;NEWENERGY;44;95.98;-0.382;;
27/9/2023;SANIDAD;52;94.13;-0.562;;
27/9/2023;SECTORINMOBILIARIO;44;93.6;-0.944;;
27/9/2023;SMALLCAPS;63;89;0.022;;
27/9/2023;TECNOLOGICO;41;95.75;0.188;;
27/9/2023;ZVIX;1;10;-0.38;;
27/9/2023;ZVSTOXX;3;30;-0.621;;
27/9/2023;ZVXN;1;10;-0.232;;
28/9/2023;ALPHA;1;4.73;-0.018;;
28/9/2023;BESTIDEAS;1;1;0.011;;
28/9/2023;BOLSAESPANA;31;93.67;0.931;;
28/9/2023;BOLSAEUROPA;58;84.83;0.185;;
28/9/2023;BOLSAINTERNACIONAL;57;85.82;0.521;;
28/9/2023;BOLSAUSA;70;90.76;0.343;;
28/9/2023;DIVIDENDO;45;94.81;0.217;;
28/9/2023;FINANCIERO;39;90.85;0.676;;
28/9/2023;GLOBAL;47;91.16;0.444;;
28/9/2023;JAPON;47;88.53;-0.781;;
28/9/2023;MEGATRENDS;42;99.99;0.508;;
28/9/2023;NEWENERGY;44;95.98;0.275;;
28/9/2023;SANIDAD;52;94.13;0.065;;
28/9/2023;SECTORINMOBILIARIO;44;93.6;0.141;;
28/9/2023;SMALLCAPS;63;89;0.669;;
28/9/2023;TECNOLOGICO;41;95.75;0.509;;
28/9/2023;ZVIX;1;10;-0.456;;
28/9/2023;ZVSTOXX;3;30;-2.606;;
28/9/2023;ZVXN;1;10;-0.34;;
29/9/2023;ALPHA;1;4.73;-0.043;;
29/9/2023;BESTIDEAS;1;1;-0.003;;
29/9/2023;BOLSAESPANA;31;93.67;-0.043;;
29/9/2023;BOLSAEUROPA;58;84.83;0.571;;
29/9/2023;BOLSAINTERNACIONAL;57;85.82;0.199;;
29/9/2023;BOLSAUSA;70;90.76;-0.062;;
29/9/2023;DIVIDENDO;45;94.81;-0.039;;
29/9/2023;FINANCIERO;39;90.85;-0.276;;
29/9/2023;GLOBAL;47;91.16;0.476;;
29/9/2023;JAPON;47;88.53;0.035;;
29/9/2023;MEGATRENDS;42;99.99;0.095;;
29/9/2023;NEWENERGY;44;95.98;0.42;;
29/9/2023;SANIDAD;52;94.13;-0.123;;
29/9/2023;SECTORINMOBILIARIO;44;93.6;0.328;;
29/9/2023;SMALLCAPS;63;89;0.916;;
29/9/2023;TECNOLOGICO;41;95.75;0.297;;
29/9/2023;ZVIX;1;10;0.104;;
29/9/2023;ZVSTOXX;3;30;2.518;;
29/9/2023;ZVXN;1;10;-0.116;;
2/10/2023;ALPHA;1;4.73;-0.036;;
2/10/2023;BESTIDEAS;1;1;0;;
2/10/2023;BOLSAESPANA;31;93.67;-0.802;;
2/10/2023;BOLSAEUROPA;58;84.83;-1.118;;
2/10/2023;BOLSAINTERNACIONAL;57;85.82;0.153;;
2/10/2023;BOLSAUSA;70;90.76;0.052;;
2/10/2023;DIVIDENDO;45;94.81;-1.107;;
2/10/2023;FINANCIERO;39;90.85;-0.964;;
2/10/2023;GLOBAL;47;91.16;0.356;;
2/10/2023;JAPON;47;88.53;-0.285;;
2/10/2023;MEGATRENDS;42;99.99;-0.825;;
2/10/2023;NEWENERGY;44;95.98;-2.105;;
2/10/2023;SANIDAD;52;94.13;-0.486;;
2/10/2023;SECTORINMOBILIARIO;44;93.6;-1.814;;
2/10/2023;SMALLCAPS;63;89;-0.76;;
2/10/2023;TECNOLOGICO;41;95.75;0.972;;
2/10/2023;ZVIX;1;10;0.103;;
2/10/2023;ZVSTOXX;3;30;0.356;;
2/10/2023;ZVXN;1;10;0.164;;
3/10/2023;ALPHA;1;4.73;-0.119;;
3/10/2023;BESTIDEAS;1;1;-0.012;;
3/10/2023;BOLSAESPANA;31;93.67;-1.432;;
3/10/2023;BOLSAEUROPA;58;84.83;-1.136;;
3/10/2023;BOLSAINTERNACIONAL;57;85.82;-1.166;;
3/10/2023;BOLSAUSA;70;90.76;-1.138;;
3/10/2023;DIVIDENDO;45;94.81;-1.024;;
3/10/2023;FINANCIERO;39;90.85;-1.226;;
3/10/2023;GLOBAL;47;91.16;-1.222;;
3/10/2023;JAPON;47;88.53;-1.3;;
3/10/2023;MEGATRENDS;42;99.99;-1.39;;
3/10/2023;NEWENERGY;44;95.98;-2.576;;
3/10/2023;SANIDAD;52;94.13;-0.889;;
3/10/2023;SECTORINMOBILIARIO;44;93.6;-1.879;;
3/10/2023;SMALLCAPS;63;89;-1.299;;
3/10/2023;TECNOLOGICO;41;95.75;-1.586;;
3/10/2023;ZVIX;1;10;1.352;;
3/10/2023;ZVSTOXX;3;30;3.902;;
3/10/2023;ZVXN;1;10;1.167;;
4/10/2023;ALPHA;1;4.73;-0.014;;
4/10/2023;BESTIDEAS;1;1;0.01;;
4/10/2023;BOLSAESPANA;31;93.67;-0.592;;
4/10/2023;BOLSAEUROPA;58;84.83;-0.096;;
4/10/2023;BOLSAINTERNACIONAL;57;85.82;0.481;;
4/10/2023;BOLSAUSA;70;90.76;0.518;;
4/10/2023;DIVIDENDO;45;94.81;-0.259;;
4/10/2023;FINANCIERO;39;90.85;0.144;;
4/10/2023;GLOBAL;47;91.16;0.732;;
4/10/2023;JAPON;47;88.53;-1.812;;
4/10/2023;MEGATRENDS;42;99.99;0.226;;
4/10/2023;NEWENERGY;44;95.98;-0.311;;
4/10/2023;SANIDAD;52;94.13;-0.005;;
4/10/2023;SECTORINMOBILIARIO;44;93.6;0.105;;
4/10/2023;SMALLCAPS;63;89;-0.235;;
4/10/2023;TECNOLOGICO;41;95.75;0.861;;
4/10/2023;ZVIX;1;10;-0.672;;
4/10/2023;ZVSTOXX;3;30;-1.035;;
4/10/2023;ZVXN;1;10;-0.471;;
5/10/2023;ALPHA;1;4.73;0.069;;
5/10/2023;BESTIDEAS;1;1;-0.003;;
5/10/2023;BOLSAESPANA;31;94.45;0.59;;
5/10/2023;BOLSAEUROPA;58;85.08;0.282;;
5/10/2023;BOLSAINTERNACIONAL;57;86.59;0.038;;
5/10/2023;BOLSAUSA;70;90.78;-0.09;;
5/10/2023;DIVIDENDO;45;94.68;0.166;;
5/10/2023;FINANCIERO;39;91.77;0.462;;
5/10/2023;GLOBAL;47;91.39;-0.165;;
5/10/2023;JAPON;47;88.48;1.47;;
5/10/2023;MEGATRENDS;42;99.41;-0.234;;
5/10/2023;NEWENERGY;44;97;-0.214;;
5/10/2023;SANIDAD;52;94.04;0.471;;
5/10/2023;SECTORINMOBILIARIO;44;92.7;0.501;;
5/10/2023;SMALLCAPS;63;87.1;-0.362;;
5/10/2023;TECNOLOGICO;41;95.89;-0.176;;
5/10/2023;ZVIX;1;10;-0.097;;
5/10/2023;ZVSTOXX;3;30;-0.114;;
5/10/2023;ZVXN;1;10;0.022;;
6/10/2023;ALPHA;1;4.73;0.073;;
6/10/2023;BESTIDEAS;1;1;0.013;;
6/10/2023;BOLSAESPANA;31;94.45;0.922;;
6/10/2023;BOLSAEUROPA;58;85.08;0.271;;
6/10/2023;BOLSAINTERNACIONAL;57;86.59;1.045;;
6/10/2023;BOLSAUSA;70;90.78;1.153;;
6/10/2023;DIVIDENDO;45;94.68;0.376;;
6/10/2023;FINANCIERO;39;91.77;1.169;;
6/10/2023;GLOBAL;47;91.39;1.146;;
6/10/2023;JAPON;47;88.48;-0.439;;
6/10/2023;MEGATRENDS;42;99.41;0.953;;
6/10/2023;NEWENERGY;44;97;0.059;;
6/10/2023;SANIDAD;52;94.04;0.656;;
6/10/2023;SECTORINMOBILIARIO;44;92.7;0.582;;
6/10/2023;SMALLCAPS;63;87.1;0.767;;
6/10/2023;TECNOLOGICO;41;95.89;1.79;;
6/10/2023;ZVIX;1;10;-0.59;;
6/10/2023;ZVSTOXX;3;30;-0.047;;
6/10/2023;ZVXN;1;10;-0.602;;
9/10/2023;ALPHA;1;4.73;-0.136;;
9/10/2023;BESTIDEAS;1;1;0.008;;
9/10/2023;BOLSAESPANA;31;94.45;-1.076;;
9/10/2023;BOLSAEUROPA;58;85.08;-0.17;;
9/10/2023;BOLSAINTERNACIONAL;57;86.59;0.15;;
9/10/2023;BOLSAUSA;70;90.78;0.469;;
9/10/2023;DIVIDENDO;45;94.68;0.392;;
9/10/2023;FINANCIERO;39;91.77;-0.395;;
9/10/2023;GLOBAL;47;91.39;-0.25;;
9/10/2023;JAPON;47;88.48;-0.439;;
9/10/2023;MEGATRENDS;42;99.41;-0.358;;
9/10/2023;NEWENERGY;44;97;-0.446;;
9/10/2023;SANIDAD;52;94.04;0.113;;
9/10/2023;SECTORINMOBILIARIO;44;92.7;0.476;;
9/10/2023;SMALLCAPS;63;87.1;-0.71;;
9/10/2023;TECNOLOGICO;41;95.89;0.198;;
9/10/2023;ZVIX;1;10;0.143;;
9/10/2023;ZVSTOXX;3;30;2.325;;
9/10/2023;ZVXN;1;10;0.191;;
10/10/2023;ALPHA;1;4.73;0.11;;
10/10/2023;BESTIDEAS;1;1;0.004;;
10/10/2023;BOLSAESPANA;31;94.45;1.953;;
10/10/2023;BOLSAEUROPA;58;85.08;1.805;;
10/10/2023;BOLSAINTERNACIONAL;57;86.59;0.915;;
10/10/2023;BOLSAUSA;70;90.78;0.502;;
10/10/2023;DIVIDENDO;45;94.68;1.054;;
10/10/2023;FINANCIERO;39;91.77;1.332;;
10/10/2023;GLOBAL;47;91.39;1.009;;
10/10/2023;JAPON;47;88.48;2.214;;
10/10/2023;MEGATRENDS;42;99.41;1.506;;
10/10/2023;NEWENERGY;44;97;2.472;;
10/10/2023;SANIDAD;52;94.04;0.689;;
10/10/2023;SECTORINMOBILIARIO;44;92.7;1.393;;
10/10/2023;SMALLCAPS;63;87.1;1.507;;
10/10/2023;TECNOLOGICO;41;95.89;0.454;;
10/10/2023;ZVIX;1;10;-0.345;;
10/10/2023;ZVSTOXX;3;30;0.456;;
10/10/2023;ZVXN;1;10;-0.307;;
11/10/2023;ALPHA;1;4.73;0.096;;
11/10/2023;BESTIDEAS;1;1;0.01;;
11/10/2023;BOLSAESPANA;31;94.45;0.104;;
11/10/2023;BOLSAEUROPA;58;85.08;0.116;;
11/10/2023;BOLSAINTERNACIONAL;57;86.59;0.33;;
11/10/2023;BOLSAUSA;70;90.78;0.542;;
11/10/2023;DIVIDENDO;45;94.68;0.114;;
11/10/2023;FINANCIERO;39;91.77;0.278;;
11/10/2023;GLOBAL;47;91.39;-0.083;;
11/10/2023;JAPON;47;88.48;0.562;;
11/10/2023;MEGATRENDS;42;99.41;-0.039;;
11/10/2023;NEWENERGY;44;97;0.998;;
11/10/2023;SANIDAD;52;94.04;-0.259;;
11/10/2023;SECTORINMOBILIARIO;44;92.7;1.15;;
11/10/2023;SMALLCAPS;63;87.1;0.039;;
11/10/2023;TECNOLOGICO;41;95.89;0.854;;
11/10/2023;ZVIX;1;10;-0.552;;
11/10/2023;ZVSTOXX;3;30;-1.408;;
11/10/2023;ZVXN;1;10;-0.459;;
12/10/2023;ALPHA;1;4.73;-0.079;;
12/10/2023;BESTIDEAS;1;1;0.043;;
12/10/2023;BOLSAESPANA;31;94.45;-0.138;;
12/10/2023;BOLSAEUROPA;58;85.08;-0.22;;
12/10/2023;BOLSAINTERNACIONAL;57;86.59;-0.288;;
12/10/2023;BOLSAUSA;70;90.78;-0.379;;
12/10/2023;DIVIDENDO;45;94.68;-0.45;;
12/10/2023;FINANCIERO;39;91.77;-0.292;;
12/10/2023;GLOBAL;47;91.39;-0.479;;
12/10/2023;JAPON;47;88.48;1.513;;
12/10/2023;MEGATRENDS;42;99.41;-0.582;;
12/10/2023;NEWENERGY;44;97;-0.713;;
12/10/2023;SANIDAD;52;94.04;-0.606;;
12/10/2023;SECTORINMOBILIARIO;44;92.7;-0.635;;
12/10/2023;SMALLCAPS;63;87.1;-0.151;;
12/10/2023;TECNOLOGICO;41;95.89;-0.236;;
12/10/2023;ZVIX;1;10;0.447;;
12/10/2023;ZVSTOXX;3;30;2.502;;
12/10/2023;ZVXN;1;10;0.243;;
13/10/2023;ALPHA;1;4.73;-0.108;;
13/10/2023;BESTIDEAS;1;1;-0.005;;
13/10/2023;BOLSAESPANA;31;94.45;-1.084;;
13/10/2023;BOLSAEUROPA;58;85.08;-1.003;;
13/10/2023;BOLSAINTERNACIONAL;57;86.59;-0.754;;
13/10/2023;BOLSAUSA;70;90.78;-0.644;;
13/10/2023;DIVIDENDO;45;94.68;-0.425;;
13/10/2023;FINANCIERO;39;91.77;-0.759;;
13/10/2023;GLOBAL;47;91.39;-0.739;;
13/10/2023;JAPON;47;88.48;-0.429;;
13/10/2023;MEGATRENDS;42;99.41;-1.909;;
13/10/2023;NEWENERGY;44;97;-1.789;;
13/10/2023;SANIDAD;52;94.04;-0.04;;
13/10/2023;SECTORINMOBILIARIO;44;92.7;-0.595;;
13/10/2023;SMALLCAPS;63;87.1;-1.302;;
13/10/2023;TECNOLOGICO;41;95.89;-1.529;;
13/10/2023;ZVIX;1;10;1.54;;
13/10/2023;ZVSTOXX;3;30;3.884;;
13/10/2023;ZVXN;1;10;0.994;;
16/10/2023;ALPHA;1;4.73;0.041;;
16/10/2023;BESTIDEAS;1;1;0.006;;
16/10/2023;BOLSAESPANA;31;94.45;0.305;;
16/10/2023;BOLSAEUROPA;58;85.08;0.112;;
16/10/2023;BOLSAINTERNACIONAL;57;86.59;0.69;;
16/10/2023;BOLSAUSA;70;90.78;0.965;;
16/10/2023;DIVIDENDO;45;94.68;0.325;;
16/10/2023;FINANCIERO;39;91.77;0.596;;
16/10/2023;GLOBAL;47;91.39;0.738;;
16/10/2023;JAPON;47;88.48;-1.844;;
16/10/2023;MEGATRENDS;42;99.41;0.768;;
16/10/2023;NEWENERGY;44;97;0.655;;
16/10/2023;SANIDAD;52;94.04;0.524;;
16/10/2023;SECTORINMOBILIARIO;44;92.7;0.206;;
16/10/2023;SMALLCAPS;63;87.1;0.056;;
16/10/2023;TECNOLOGICO;41;95.89;1.162;;
16/10/2023;ZVIX;1;10;-1.046;;
16/10/2023;ZVSTOXX;3;30;-1.369;;
16/10/2023;ZVXN;1;10;-0.554;;
17/10/2023;ALPHA;1;4.73;0.02;;
17/10/2023;BESTIDEAS;1;1;-0.077;;
17/10/2023;BOLSAESPANA;31;94.45;0.005;;
17/10/2023;BOLSAEUROPA;58;85.08;0.13;;
17/10/2023;BOLSAINTERNACIONAL;57;86.59;-0.038;;
17/10/2023;BOLSAUSA;70;90.78;-0.203;;
17/10/2023;DIVIDENDO;45;94.68;-0.047;;
17/10/2023;FINANCIERO;39;91.77;0.26;;
17/10/2023;GLOBAL;47;91.39;0.11;;
17/10/2023;JAPON;47;88.48;1.234;;
17/10/2023;MEGATRENDS;42;99.41;0.225;;
17/10/2023;NEWENERGY;44;97;0.987;;
17/10/2023;SANIDAD;52;94.04;-0.045;;
17/10/2023;SECTORINMOBILIARIO;44;92.7;-0.057;;
17/10/2023;SMALLCAPS;63;87.1;0.127;;
17/10/2023;TECNOLOGICO;41;95.89;-0.215;;
17/10/2023;ZVIX;1;10;0.389;;
17/10/2023;ZVSTOXX;3;30;0.789;;
17/10/2023;ZVXN;1;10;0.266;;
18/10/2023;ALPHA;1;4.73;-0.079;;
18/10/2023;BESTIDEAS;1;1;0.007;;
18/10/2023;BOLSAESPANA;31;94.45;-0.818;;
18/10/2023;BOLSAEUROPA;58;85.08;-0.496;;
18/10/2023;BOLSAINTERNACIONAL;57;86.59;-0.945;;
18/10/2023;BOLSAUSA;70;90.78;-1.197;;
18/10/2023;DIVIDENDO;45;94.68;-0.577;;
18/10/2023;FINANCIERO;39;91.77;-1.137;;
18/10/2023;GLOBAL;47;91.39;-0.748;;
18/10/2023;JAPON;47;88.48;-0.125;;
18/10/2023;MEGATRENDS;42;99.41;-1.744;;
18/10/2023;NEWENERGY;44;97;-1.729;;
18/10/2023;SANIDAD;52;94.04;-1.367;;
18/10/2023;SECTORINMOBILIARIO;44;92.7;-1.373;;
18/10/2023;SMALLCAPS;63;87.1;-0.782;;
18/10/2023;TECNOLOGICO;41;95.89;-1.288;;
18/10/2023;ZVIX;1;10;0.749;;
18/10/2023;ZVSTOXX;3;30;2.216;;
18/10/2023;ZVXN;1;10;0.674;;
19/10/2023;ALPHA;1;4.73;-0.094;;
19/10/2023;BESTIDEAS;1;1;-0.096;;
19/10/2023;BOLSAESPANA;31;94.45;-0.494;;
19/10/2023;BOLSAEUROPA;58;85.08;-0.905;;
19/10/2023;BOLSAINTERNACIONAL;57;86.59;-0.447;;
19/10/2023;BOLSAUSA;70;90.78;-0.756;;
19/10/2023;DIVIDENDO;45;94.68;-0.777;;
19/10/2023;FINANCIERO;39;91.77;-1.054;;
19/10/2023;GLOBAL;47;91.39;-0.521;;
19/10/2023;JAPON;47;88.48;-1.935;;
19/10/2023;MEGATRENDS;42;99.41;-0.934;;
19/10/2023;NEWENERGY;44;97;-0.995;;
19/10/2023;SANIDAD;52;94.04;-1.417;;
19/10/2023;SECTORINMOBILIARIO;44;92.7;-1.348;;
19/10/2023;SMALLCAPS;63;87.1;-0.322;;
